header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR4019216.198 10317.000094722_197 length=151 number of reps 774	ERR4019216.198	MN474844.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2057131.3161 10317.000069640_3160 length=150 number of reps 774	ERR2057131.3161	KX971318.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.461 10317.000051168_460 length=150 number of reps 772	ERR1841778.461	LR654483.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.40 10317.000073364_39 length=151 number of reps 768	ERR2579972.40	KX996786.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.8004 10317.000044559_8003 length=151 number of reps 767	ERR2579667.8004	KJ422227.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.34436 10317.000044559_34435 length=151 number of reps 763	ERR2579667.34436	MF230807.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696890.13 10317.000075930_12 length=151 number of reps 762	ERR2696890.13	LR595738.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.593 10317.000033260_592 length=150 number of reps 761	ERR1597017.593	AP019004.1	100.0	6.369999999999999e-71	Phascolarctobacterium faecium	33025	Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium
>ERR2579667.1033 10317.000044559_1032 length=151 number of reps 748	ERR2579667.1033	MH570162.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1 10317.000094722_0 length=151 number of reps 743	ERR4019216.1	MG702771.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2579972.23650 10317.000073364_23649 length=151 number of reps 743	ERR2579972.23650	MN474449.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.8924 10317.000094722_8923 length=151 number of reps 741	ERR4019216.8924	MN212362.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.644 10317.000044559_643 length=151 number of reps 733	ERR2579667.644	MT515977.1	100.0	6.429999999999998e-71	Bacteroides vulgatus	821	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus
>ERR2057147.3 10317.000069702_2 length=150 number of reps 711	ERR2057147.3	LR215980.1	100.0	6.369999999999999e-71	Paraprevotella xylaniphila YIT 11841	762982	Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila
>ERR4019216.15169 10317.000094722_15168 length=151 number of reps 708	ERR4019216.15169	LC515569.1	100.0	1.7899999999999994e-71	Flavonifractor plautii	292800	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;Flavonifractor plautii
>ERR4019216.572 10317.000094722_571 length=151 number of reps 707	ERR4019216.572	KX593306.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.1 10317.000044559_0 length=151 number of reps 707	ERR2579667.1	KF842651.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.299 10317.000074674_298 length=151 number of reps 705	ERR2309379.299	HQ789484.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR4020623.29 10317.000101148_28 length=151 number of reps 702	ERR4020623.29	MN474180.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.2380 10317.000051168_2379 length=150 number of reps 700	ERR1841778.2380	CP027766.1	100.0	6.369999999999999e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2579667.5849 10317.000044559_5848 length=151 number of reps 698	ERR2579667.5849	KT301601.1	100.0	1.7899999999999994e-71	uncultured Klebsiella sp.	284011	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;uncultured Klebsiella sp.
>ERR1597017.3085 10317.000033260_3084 length=150 number of reps 698	ERR1597017.3085	CP052059.1	100.0	6.369999999999999e-71	Citrobacter koseri	545	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri
>ERR2579667.192 10317.000044559_191 length=151 number of reps 697	ERR2579667.192	MN212467.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.2789 10317.000044559_2788 length=151 number of reps 692	ERR2579667.2789	MN212281.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.16529 10317.000094722_16528 length=151 number of reps 687	ERR4019216.16529	MN866761.1	100.0	1.7899999999999994e-71	Corynebacterium xerosis	1725	Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium xerosis
>ERR4019216.84 10317.000094722_83 length=149 number of reps 683	ERR4019216.84	MT268993.1	100.0	2.2699999999999994e-70	Odoribacter splanchnicus	28118	Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus
>ERR4019216.2019 10317.000094722_2018 length=151 number of reps 666	ERR4019216.2019	MN474461.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.4166 10317.000072431_4165 length=151 number of reps 662	ERR2308673.4166	MT279971.1	100.0	1.7899999999999994e-71	Acinetobacter sp.	472	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp.
>ERR1841778.407 10317.000051168_406 length=150 number of reps 662	ERR1841778.407	MN212438.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.9695 10317.000072118_9694 length=151 number of reps 661	ERR2404965.9695	CP027002.1	99.338	8.309999999999998e-70	[Ruminococcus] gnavus ATCC 29149	411470	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;[Ruminococcus] gnavus
>ERR2579667.17833 10317.000044559_17832 length=151 number of reps 657	ERR2579667.17833	MH761438.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854738.36 10317.000058955_35 length=150 number of reps 657	ERR1854738.36	MT386288.1	100.0	6.369999999999999e-71	Acinetobacter sp.	472	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp.
>ERR2404965.45 10317.000072118_44 length=151 number of reps 652	ERR2404965.45	MK274834.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092040.66 10317.000066612_65 length=150 number of reps 651	ERR2092040.66	KU148328.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.10171 10317.000033260_10170 length=150 number of reps 650	ERR1597017.10171	MH570136.1	100.0	6.369999999999999e-71	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR2579655.12 10317.000039729_11 length=151 number of reps 649	ERR2579655.12	KX974043.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4018999.30 10317.000071471_29 length=151 number of reps 647	ERR4018999.30	MT355779.1	100.0	6.429999999999998e-71	Stenotrophomonas sp.	69392	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas sp.
>ERR2579972.64 10317.000073364_63 length=151 number of reps 646	ERR2579972.64	LC267752.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.201 10317.000044559_200 length=151 number of reps 633	ERR2579667.201	KX654113.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.143 10317.000094722_142 length=151 number of reps 632	ERR4019216.143	MH761885.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696520.47 10317.000087299_46 length=151 number of reps 628	ERR2696520.47	JX850741.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.40 10317.000072431_39 length=151 number of reps 618	ERR2308673.40	MH761181.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.20 10317.000058423_19 length=150 number of reps 600	ERR1854712.20	MG559379.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.183 10317.000058525_182 length=150 number of reps 597	ERR1854734.183	MK727100.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.3627 10317.000033260_3626 length=150 number of reps 594	ERR1597017.3627	MH761873.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696890.2 10317.000075930_1 length=151 number of reps 593	ERR2696890.2	LR654832.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.1315 10317.000033260_1314 length=150 number of reps 589	ERR1597017.1315	CP051672.1	100.0	6.369999999999999e-71	Parabacteroides distasonis	823	Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
>ERR1841778.13915 10317.000051168_13914 length=150 number of reps 587	ERR1841778.13915	CP050009.1	100.0	6.369999999999999e-71	Citrobacter sp. Y3	2716879	Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
>ERR1841778.423 10317.000051168_422 length=150 number of reps 586	ERR1841778.423	MH761885.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.281 10317.000094722_280 length=151 number of reps 585	ERR4019216.281	MN474697.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020620.40 10317.000101145_39 length=151 number of reps 584	ERR4020620.40	MH291677.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.58486 10317.000044559_58485 length=151 number of reps 580	ERR2579667.58486	LR646166.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1347 10317.000094722_1346 length=151 number of reps 579	ERR4019216.1347	MG857875.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.11024 10317.000072431_11023 length=151 number of reps 576	ERR2308673.11024	MT386288.1	100.0	1.7899999999999994e-71	Acinetobacter sp.	472	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp.
>ERR1597017.250 10317.000033260_249 length=150 number of reps 575	ERR1597017.250	MN474887.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2092040.944 10317.000066612_943 length=150 number of reps 569	ERR2092040.944	MN212492.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.43 10317.000058525_42 length=150 number of reps 568	ERR1854734.43	FM874542.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.777 10317.000033260_776 length=150 number of reps 568	ERR1597017.777	MN212470.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.2982 10317.000094722_2981 length=151 number of reps 566	ERR4019216.2982	MG859037.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.846 10317.000094722_845 length=151 number of reps 561	ERR4019216.846	MK728230.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.12713 10317.000051168_12712 length=150 number of reps 561	ERR1841778.12713	LC268636.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.274 10317.000033260_273 length=150 number of reps 553	ERR1597017.274	MH570035.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1671 10317.000094722_1670 length=151 number of reps 534	ERR4019216.1671	MN474769.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.142 10317.000094722_141 length=151 number of reps 528	ERR4019216.142	MN212432.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.1896 10317.000051168_1895 length=150 number of reps 516	ERR1841778.1896	KT924959.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.1305 10317.000051168_1304 length=150 number of reps 514	ERR1841778.1305	CP040902.1	100.0	6.369999999999999e-71	Longibaculum sp. KGMB06250	2584943	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longibaculum;Longibaculum sp. KGMB06250
>ERR1597017.73 10317.000033260_72 length=150 number of reps 514	ERR1597017.73	MK577312.1	100.0	6.369999999999999e-71	Akkermansia muciniphila	239935	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila
>ERR1597017.387 10317.000033260_386 length=150 number of reps 508	ERR1597017.387	HQ748123.1	100.0	6.369999999999999e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2405201.950 10317.000083010_949 length=151 number of reps 507	ERR2405201.950	MH569891.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.6723 10317.000033260_6722 length=150 number of reps 506	ERR1597017.6723	CP040518.1	100.0	6.369999999999999e-71	Blautia sp. SC05B48	2479767	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia sp. SC05B48
>ERR2697076.25 10317.000097102_24 length=151 number of reps 505	ERR2697076.25	KY671591.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.4273 10317.000044559_4272 length=151 number of reps 504	ERR2579667.4273	KF843318.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.48 10317.000051168_47 length=150 number of reps 503	ERR1841778.48	LR638605.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.6243 10317.000033260_6242 length=150 number of reps 498	ERR1597017.6243	MN081733.1	100.0	6.369999999999999e-71	Bacteroides sartorii	671267	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sartorii
>ERR2405201.9025 10317.000083010_9024 length=151 number of reps 497	ERR2405201.9025	CP020509.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2579667.2295 10317.000044559_2294 length=151 number of reps 496	ERR2579667.2295	MT421943.1	100.0	1.7899999999999994e-71	Citrobacter freundii	546	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii
>ERR2405201.518 10317.000083010_517 length=151 number of reps 495	ERR2405201.518	MF895908.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2092040.3 10317.000066612_2 length=150 number of reps 491	ERR2092040.3	GU222192.1	100.0	6.369999999999999e-71	uncultured Bacteroides sp.	162156	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
>ERR4019216.1924 10317.000094722_1923 length=151 number of reps 488	ERR4019216.1924	MF364912.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.4799 10317.000083010_4798 length=151 number of reps 487	ERR2405201.4799	KT341783.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.225 10317.000094722_224 length=151 number of reps 480	ERR4019216.225	CP040902.1	100.0	1.7899999999999994e-71	Longibaculum sp. KGMB06250	2584943	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longibaculum;Longibaculum sp. KGMB06250
>ERR2405201.84 10317.000083010_83 length=151 number of reps 478	ERR2405201.84	KF385804.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.4596 10317.000094722_4595 length=151 number of reps 472	ERR4019216.4596	MK274833.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.7777 10317.000094722_7776 length=151 number of reps 470	ERR4019216.7777	FJ503780.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854734.25 10317.000058525_24 length=150 number of reps 470	ERR1854734.25	MN474769.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.170 10317.000094722_169 length=151 number of reps 459	ERR4019216.170	MH291839.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.715 10317.000033260_714 length=150 number of reps 458	ERR1597017.715	LR640650.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.13308 10317.000033260_13307 length=150 number of reps 454	ERR1597017.13308	MN841017.1	99.333	8.24e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.283 10317.000094722_282 length=151 number of reps 446	ERR4019216.283	LC528172.1	100.0	1.7899999999999994e-71	Anaerostipes hadrus	649756	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus
>ERR1841778.628 10317.000051168_627 length=150 number of reps 440	ERR1841778.628	CP020509.1	100.0	6.369999999999999e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.1003 10317.000083010_1002 length=151 number of reps 439	ERR2405201.1003	MH291422.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.52644 10317.000074674_52643 length=151 number of reps 435	ERR2309379.52644	MH227110.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.1156 10317.000033260_1155 length=150 number of reps 433	ERR1597017.1156	MH291422.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020620.15219 10317.000101145_15218 length=151 number of reps 432	ERR4020620.15219	HQ790659.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR4019216.6389 10317.000094722_6388 length=151 number of reps 432	ERR4019216.6389	JN612120.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.409 10317.000044559_408 length=151 number of reps 432	ERR2579667.409	MK274923.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.12265 10317.000033260_12264 length=150 number of reps 428	ERR1597017.12265	MG857875.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.3852 10317.000051168_3851 length=150 number of reps 427	ERR1841778.3852	KY049721.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2697076.7 10317.000097102_6 length=151 number of reps 426	ERR2697076.7	MF308708.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2523922.5672 10317.000075872_5671 length=151 number of reps 425	ERR2523922.5672	MN212240.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.2234 10317.000094722_2233 length=151 number of reps 424	ERR4019216.2234	MH291865.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.166 10317.000094722_165 length=151 number of reps 421	ERR4019216.166	MH228452.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.263 10317.000044559_262 length=151 number of reps 421	ERR2579667.263	MT445091.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.1212 10317.000033260_1211 length=150 number of reps 417	ERR1597017.1212	MT445141.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.1771 10317.000044559_1770 length=151 number of reps 407	ERR2579667.1771	FJ510245.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.45 10317.000072431_44 length=151 number of reps 403	ERR2308673.45	KU506691.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.995 10317.000094722_994 length=151 number of reps 399	ERR4019216.995	LR640969.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.632 10317.000044559_631 length=151 number of reps 397	ERR2579667.632	KU046922.1	97.351	8.37e-65	uncultured Bacteroidales bacterium	194843	Bacteroidetes;Bacteroidia;Bacteroidales;NaN;NaN;uncultured Bacteroidales bacterium
>ERR4018999.132 10317.000071471_131 length=151 number of reps 392	ERR4018999.132	MF289510.1	100.0	1.7899999999999994e-71	Chryseobacterium sp.	1871047	Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;Chryseobacterium sp.
>ERR4019216.1855 10317.000094722_1854 length=151 number of reps 391	ERR4019216.1855	LR647866.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.13894 10317.000072118_13893 length=151 number of reps 391	ERR2404965.13894	MH761406.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.234 10317.000083010_233 length=151 number of reps 390	ERR2405201.234	CP045695.1	100.0	1.7899999999999994e-71	[Clostridium] scindens	29347	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] scindens
>ERR4019216.79 10317.000094722_78 length=151 number of reps 387	ERR4019216.79	CP051672.1	100.0	1.7899999999999994e-71	Parabacteroides distasonis	823	Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
>ERR4019216.13030 10317.000094722_13029 length=151 number of reps 387	ERR4019216.13030	LR640822.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696890.141 10317.000075930_140 length=151 number of reps 383	ERR2696890.141	KU505740.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1984 10317.000083010_1983 length=151 number of reps 381	ERR2405201.1984	LR782231.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.1680 10317.000094722_1679 length=151 number of reps 377	ERR4019216.1680	MG559119.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.462 10317.000072431_461 length=151 number of reps 377	ERR2308673.462	MN212533.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.636 10317.000051168_635 length=150 number of reps 376	ERR1841778.636	KX655255.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.251 10317.000044559_250 length=151 number of reps 375	ERR2579667.251	KT924959.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.12265 10317.000072118_12264 length=151 number of reps 375	ERR2404965.12265	MG241007.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.203 10317.000033260_202 length=150 number of reps 373	ERR1597017.203	MN474843.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.2372 10317.000051168_2371 length=150 number of reps 372	ERR1841778.2372	MH291839.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.3640 10317.000094722_3639 length=151 number of reps 371	ERR4019216.3640	MN474417.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
